0,1.819e+05,9.8363e+05,-15878,-971.78,652.21,23.218,-5.6758e+07,-2.7359e+07,2.8917e+06,1.0065e+06,-3.5838e+06,-3.853e+05,4.2848e+07,1.0007e+08,-1.1187e+06,-2.7901e+06,1.1833e+06,1.772e+05,-1.4378e+08,-4.0007e+07,-13888,6.6109e+05,-2.4841e+06,180.02,-1.1475e+08,-1.9629e+08,-1.3291e+06,1.8867e+06,-8.7378e+05,-64623,-5.669e+08,-5.775e+08,1.5076e+07,7.9211e+05,-7.372e+05,-14668,8.2051e+07,-1.5024e+09,2.2857e+07,7.8737e+05,42887,-32110,2.6251e+09,1.4027e+09,-2.8798e+07,-2.8161e+05,4.9151e+05,5465.4,4.303e+09,-1.2422e+09,-7.3586e+07,1.2712e+05,4.5391e+05,-12329,0,0,0,0,0,0
1,1.8093e+05,9.8428e+05,-15855,-972.85,651.19,23.246,-5.5644e+07,-3.0887e+07,2.5012e+06,1.2195e+06,-3.4701e+06,-3.9555e+05,4.0041e+07,1.0122e+08,-9.4111e+05,-2.8227e+06,1.1047e+06,1.78e+05,-1.431e+08,-4.2485e+07,-13708,7.0347e+05,-2.4717e+06,179.45,-1.1285e+08,-1.9716e+08,-1.3936e+06,1.8962e+06,-8.5731e+05,-64511,-5.6611e+08,-5.7823e+08,1.5061e+07,7.9316e+05,-7.3613e+05,-14696,8.2839e+07,-1.5024e+09,2.2824e+07,7.8735e+05,43323,-32117,2.6248e+09,1.4032e+09,-2.8793e+07,-2.8171e+05,4.9146e+05,5466.5,4.3031e+09,-1.2418e+09,-7.3598e+07,1.2707e+05,4.5393e+05,-12329,0,0,0,0,0,0
2,1.7995e+05,9.8493e+05,-15831,-973.94,650.17,23.274,-5.4322e+07,-3.4296e+07,2.1012e+06,1.4218e+06,-3.3471e+06,-4.0405e+05,3.7203e+07,1.0228e+08,-7.6277e+05,-2.853e+06,1.0252e+06,1.7866e+05,-1.4237e+08,-4.495e+07,-13529,7.4561e+05,-2.4585e+06,178.85,-1.1095e+08,-1.9801e+08,-1.4581e+06,1.9056e+06,-8.4073e+05,-64393,-5.6531e+08,-5.7897e+08,1.5046e+07,7.9422e+05,-7.3505e+05,-14724,8.3626e+07,-1.5023e+09,2.2792e+07,7.8732e+05,43760,-32123,2.6245e+09,1.4037e+09,-2.8787e+07,-2.8181e+05,4.9141e+05,5467.6,4.3033e+09,-1.2413e+09,-7.361e+07,1.2703e+05,4.5394e+05,-12328,0,0,0,0,0,0
3,1.7898e+05,9.8558e+05,-15808,-975.02,649.14,23.303,-5.2804e+07,-3.7578e+07,1.6936e+06,1.6133e+06,-3.2155e+06,-4.1087e+05,3.4336e+07,1.0327e+08,-5.8384e+05,-2.8811e+06,9.4487e+05,1.7918e+05,-1.416e+08,-4.7401e+07,-13350,7.875e+05,-2.4446e+06,178.19,-1.0904e+08,-1.9884e+08,-1.5224e+06,1.9148e+06,-8.2404e+05,-64270,-5.6452e+08,-5.797e+08,1.5031e+07,7.9527e+05,-7.3397e+05,-14752,8.4413e+07,-1.5023e+09,2.276e+07,7.873e+05,44196,-32130,2.6242e+09,1.4042e+09,-2.8782e+07,-2.8191e+05,4.9135e+05,5468.6,4.3034e+09,-1.2409e+09,-7.3623e+07,1.2698e+05,4.5395e+05,-12327,0,0,0,0,0,0
4,1.78e+05,9.8623e+05,-15785,-976.1,648.11,23.331,-5.1099e+07,-4.0725e+07,1.28e+06,1.7943e+06,-3.0762e+06,-4.1609e+05,3.1442e+07,1.0417e+08,-4.0446e+05,-2.9069e+06,8.6373e+05,1.7955e+05,-1.408e+08,-4.9839e+07,-13172,8.2911e+05,-2.43e+06,177.49,-1.0712e+08,-1.9966e+08,-1.5866e+06,1.9239e+06,-8.0723e+05,-64141,-5.6372e+08,-5.8044e+08,1.5017e+07,7.9632e+05,-7.3288e+05,-14780,8.5201e+07,-1.5022e+09,2.2728e+07,7.8728e+05,44633,-32136,2.6239e+09,1.4047e+09,-2.8776e+07,-2.82e+05,4.913e+05,5469.7,4.3035e+09,-1.2404e+09,-7.3635e+07,1.2693e+05,4.5397e+05,-12326,0,0,0,0,0,0
5,1.7703e+05,9.8688e+05,-15761,-977.19,647.08,23.36,-4.9219e+07,-4.3728e+07,8.6194e+05,1.9648e+06,-2.9299e+06,-4.1977e+05,2.8523e+07,1.0499e+08,-2.2478e+05,-2.9305e+06,7.8186e+05,1.7979e+05,-1.3995e+08,-5.2261e+07,-12995,8.7044e+05,-2.4147e+06,176.75,-1.052e+08,-2.0046e+08,-1.6507e+06,1.9328e+06,-7.9032e+05,-64006,-5.6293e+08,-5.8117e+08,1.5002e+07,7.9737e+05,-7.318e+05,-14808,8.5988e+07,-1.5022e+09,2.2696e+07,7.8725e+05,45069,-32143,2.6237e+09,1.4052e+09,-2.8771e+07,-2.821e+05,4.9125e+05,5470.8,4.3036e+09,-1.24e+09,-7.3647e+07,1.2688e+05,4.5398e+05,-12325,0,0,0,0,0,0
6,1.7605e+05,9.8752e+05,-15738,-978.28,646.04,23.388,-4.7173e+07,-4.6582e+07,4.4093e+05,2.1249e+06,-2.7771e+06,-4.2198e+05,2.5582e+07,1.0574e+08,-44927,-2.9517e+06,6.9934e+05,1.7989e+05,-1.3906e+08,-5.4668e+07,-12819,9.1148e+05,-2.3987e+06,175.96,-1.0326e+08,-2.0124e+08,-1.7146e+06,1.9416e+06,-7.7329e+05,-63865,-5.6213e+08,-5.819e+08,1.4987e+07,7.9842e+05,-7.3072e+05,-14836,8.6775e+07,-1.5021e+09,2.2664e+07,7.8722e+05,45506,-32150,2.6234e+09,1.4057e+09,-2.8765e+07,-2.822e+05,4.9119e+05,5471.9,4.3038e+09,-1.2395e+09,-7.366e+07,1.2684e+05,4.54e+05,-12324,0,0,0,0,0,0
7,1.7507e+05,9.8817e+05,-15715,-979.36,645.01,23.417,-4.4971e+07,-4.9281e+07,18326,2.2748e+06,-2.6186e+06,-4.2278e+05,2.262e+07,1.0639e+08,1.3495e+05,-2.9707e+06,6.1623e+05,1.7984e+05,-1.3812e+08,-5.7058e+07,-12643,9.5222e+05,-2.382e+06,175.13,-1.0131e+08,-2.02e+08,-1.7784e+06,1.9503e+06,-7.5615e+05,-63719,-5.6133e+08,-5.8263e+08,1.4972e+07,7.9947e+05,-7.2963e+05,-14864,8.7562e+07,-1.5021e+09,2.2632e+07,7.872e+05,45942,-32156,2.6231e+09,1.4062e+09,-2.876e+07,-2.823e+05,4.9114e+05,5473,4.3039e+09,-1.2391e+09,-7.3672e+07,1.2679e+05,4.5401e+05,-12324,0,0,0,0,0,0
8,1.7409e+05,9.8881e+05,-15691,-980.45,643.96,23.446,-4.2625e+07,-5.1819e+07,-4.0446e+05,2.4145e+06,-2.4547e+06,-4.2221e+05,1.9641e+07,1.0697e+08,3.1471e+05,-2.9872e+06,5.3259e+05,1.7965e+05,-1.3715e+08,-5.9432e+07,-12469,9.9264e+05,-2.3646e+06,174.25,-9.9358e+07,-2.0275e+08,-1.8421e+06,1.9588e+06,-7.3891e+05,-63566,-5.6053e+08,-5.8336e+08,1.4957e+07,8.0051e+05,-7.2854e+05,-14892,8.8349e+07,-1.5021e+09,2.2599e+07,7.8717e+05,46379,-32163,2.6228e+09,1.4067e+09,-2.8754e+07,-2.824e+05,4.9109e+05,5474,4.304e+09,-1.2386e+09,-7.3684e+07,1.2674e+05,4.5402e+05,-12323,0,0,0,0,0,0
9,1.7311e+05,9.8946e+05,-15668,-981.55,642.92,23.474,-4.0143e+07,-5.4191e+07,-8.2603e+05,2.5444e+06,-2.2858e+06,-4.2032e+05,1.6647e+07,1.0746e+08,4.942e+05,-3.0015e+06,4.4849e+05,1.7931e+05,-1.3614e+08,-6.1787e+07,-12295,1.0327e+06,-2.3466e+06,173.34,-9.7395e+07,-2.0348e+08,-1.9056e+06,1.9672e+06,-7.2155e+05,-63408,-5.5973e+08,-5.8409e+08,1.4942e+07,8.0156e+05,-7.2745e+05,-14920,8.9137e+07,-1.502e+09,2.2567e+07,7.8715e+05,46815,-32169,2.6225e+09,1.4072e+09,-2.8749e+07,-2.825e+05,4.9104e+05,5475.1,4.3041e+09,-1.2381e+09,-7.3697e+07,1.2669e+05,4.5404e+05,-12322,0,0,0,0,0,0
